NRFA_ID,RIVER,LOCATION,NAME,COUNTRY_CODE,EASTING,NORTHING,CATCHMENT_AREA,ALTITUDE,LATITUDE,LONGITUDE,OPERATOR_ID,ORGANISATION_ID,OPERATOR_STATION_ID,TEXT_GENERAL,IsPrivate
28104,Tame,James Bridge,Tame at James Bridge,GB-GBN,398920,297500,57,118.9,52.57531664128134,-2.017368777,EA-WM,EA,4104,
28105,Tame,Park Hill,Tame at Park Hill,GB-GBN,400155,295651,74,113.6,52.558695766515164,-1.99914533,EA-WM,EA,,
28108,Bourne Brook,Shustoke,Bourne Brook at Shustoke,GB-GBN,423300,291500,,,52.52088561749914,-1.658039769,,,,"V notch weir set at the end of a concrete channel 10m long. Owned by Severn Trent plc, operated by NRA/EA."
28109,Sow,Walkmill,Sow at Walkmill,GB-GBN,379286,329760,10.9,89.2,52.864919124300755,-2.30913113,EA-WM,EA,4840,V-notch weir. Site located 200m d/s of mill pool. Station closed in July 2013.
28110,Oldacre Brook,Brocton,Oldacre Brook at Brocton,GB-GBN,396130,320230,2.8,88.8,52.77963812912752,-2.058813038,EA-WM,EA,4852,"Two thin-plate V-notch weirs in one structure; the right measures Oldacre Brook, left a small tributary. Station closed in January 2013."
28111,Mease,Stones Bridge,Mease at Stones Bridge,GB-GBN,426120,311490,120.9,60.7,52.700459567023444,-1.614908032,EA-WM,EA,,
28112,Churnet,Quixhill,Churnet at Quixhill,GB-GBN,409460,342180,213,89.7,52.97688760695247,-1.860565501,EA-WM,EA,4142,Station was built in 1998 and is located on the late Joseph Cyril Bamford Estate (JCB) near the village of Rocester.
28113,Erewash,Pinxton,Erewash at Pinxton,GB-GBN,445130,354210,26.9,80.8,53.083210810826714,-1.327697441,EA-EM,EA,4146,Gauge in the upper reaches of the Erewash.
28115,Maun,Mansfield the Dykes,Maun at Mansfield the Dykes,GB-GBN,455970,363620,31.5,69.2,53.16676434,-1.164243242,EA-EM,EA,4115,"Crump profile Flat V (1:10) weir, 4.8m wide, low vertical wingwalls set in wider channel. Lb at about 2m, Rb higher. Weir prone to u/s siltation - sand is mobile, especially under high flow conditions and is washed away in high events - results in variable levels and scatter in gaugings. Replaced 28059 Mansfield - old site was replaced due to drowning of the flume and accumulation of rubbish. Structure situated downstream of sewage works in Mansfield."
28116,Maun,Whitewater Bridge,Maun at Whitewater Bridge,GB-GBN,466320,370400,157,31.9,53.226513364237235,-1.008043495,EA-EM,EA,4116,"Time of flight ultrasonic flow gauge post Jan 2019. Pre-2019 Flat V weir, 5.2m wide with 0.64m high wingwalls. Built to measure flows d/s of the Sherwood Sandstone aquifer and to complement gauge at Mansfield (28115) which measures flows u/s of aquifer. Weir drowned during June 2007 high flows, flows over wingwalls."
28117,Derwent,Whatstandwell,Derwent at Whatstandwell,GB-GBN,433140,354560,755,68.7,53.08723296,-1.506654022,EA-EM,EA,4117,"25 metre wide Flat-V crump profile weir with bypass Larinier Fish Pass. Upstream of A6 road bridge. Level measurement from separate stilling wells on weir and fish pass. Theoretical flow calculation from fish pass channel added to weir flow calculation, increases channel capacity. Station built to provide accurate flow information upstream of Ambergate/Carsington intake point."
28118,Meden,Perlethorpe,Meden at Perlethorpe,GB-GBN,464700,371210,97,31.7,53.23399267224579,-1.03214169,EA-EM,EA,4118,"Replacing d/s station (28045). Data from cross-correlation gauge commences in 2019. Prior measurement from Flat V weir with 1:10 cross slopes, Crump profile, 5.2m wide, wing walls at 0.64m."
28119,Derwent,Mytham Bridge,Derwent at Mytham Bridge,GB-GBN,421150,382120,,,53.33556869416143,-1.683850664,,,4037,
28120,Trent,Farndon,Trent at Farndon,GB-GBN,476970,352310,,,53.06250221442863,-0.852888156,,,4071,
28121,Day Brook,Day Brook,Day Brook at Day Brook,GB-GBN,456240,343540,,,52.98625517722989,-1.163708514,,,4163,
28122,River Idle,Ordsall,River Idle at Ordsall,GB-GBN,470550,379570,,,53.30838230852943,-0.942662478,,,4164,
28123,Gilwikshaw Brook,Packington,Gilwikshaw Brook at Packington,GB-GBN,435990,314420,,,52.726233962097524,-1.468535826,,,4167,
28124,Soar,Freemans Weir,Soar at Freemans Weir,GB-GBN,457880,302790,,,52.61980123,-1.146482509,,,4174,
28125,Mease,Clifton Hall,Mease at Clifton Hall,GB-GBN,426390,311290,,,52.69864864871649,-1.610928592,,,4175,
28126,Erewash,Shipley Gate,Erewash at Shipley Gate,GB-GBN,446400,345350,,,53.00346462200343,-1.310011185,,,4186,
28127,Bottle Brook,Smithy Houses,Bottle Brook at Smithy Houses,GB-GBN,438630,347110,,,53.01989987427789,-1.425580308,,,4190,
28128,Eye,Melton Park,Eye at Melton Park,GB-GBN,475010,318870,,,52.76223521208006,-0.889839867,,,4192,
28129,Wye,Buxton,Wye at Buxton,GB-GBN,406500,372960,,,53.25361173501491,-1.904034637,,,4197,
28130,Trent,Carlton-On-Trent,Trent at Carlton-On-Trent,GB-GBN,480220,364190,,,53.16879084165804,-0.801437056,,,4199,
28131,Leen,Bulwell,Leen at Bulwell,GB-GBN,454440,346110,,,53.00954052166388,-1.19008598,,,4203,
28132,Wood Brook,Loughborough,Wood Brook at Loughborough,GB-GBN,453110,318930,,,52.76536677150684,-1.214333907,,,4205,
28133,CockerBeck,Lowdham Grange,CockerBeck at Lowdham Grange,GB-GBN,465570,346350,,,53.01045275281534,-1.024181994,,,4207,
28134,Wreake,Frisby,Wreake at Frisby,GB-GBN,469560,318060,,,52.755682914319806,-0.970762195,,,4873,
28135,Derwent,Belper,Derwent at Belper,GB-GBN,434540,348130,,,53.02934709796476,-1.486439548,,,4883,
28136,Astonfields,Sandyford Brook,Astonfields at Sandyford Brook,GB-GBN,392430,324500,,,52.81798310599047,-2.113765861,,,4182,
28137,Marchington,Marchington Brook,Marchington at Marchington Brook,GB-GBN,413590,330740,,,52.87396299,-1.799535036,,,4125,
28138,Nuneaton,Anker,Nuneaton at Anker,GB-GBN,438040,291600,,,52.52095810860383,-1.440802441,,,4149,
28139,Hatton,Dove,Hatton at Dove,GB-GBN,421710,329390,,,52.861562915481805,-1.678986042,,,4898,
28140,Broadeye Bridge,Sow,Broadeye Bridge at Sow,GB-GBN,391790,323300,,,52.80718628893828,-2.123231624,,,4703,
28141,Coventry,Sherbourne,Coventry at Sherbourne,GB-GBN,430941,280088,,,52.41791659392767,-1.546486792,,,2129,
28142,Egginton,Egginton Brook,Egginton at Egginton Brook,GB-GBN,426910,328610,,,52.85431764621476,-1.601816712,,,4148,
28143,Uttoxeter Park,Picknall Brook,Uttoxeter Park at Picknall Brook,GB-GBN,408006,333315,,,52.89722135814955,-1.882434734,,,4535,
28144,Solihull Lodge,Cole,Solihull Lodge at Cole,GB-GBN,410044,277750,,,52.39767642830288,-1.853811943,,,4172,
28207,Erewash,Sandiacre Left Channel,Erewash at Sandiacre Left Channel,GB-GBN,448270,336260,182.2,,52.92159413,-1.283498993,EA-EM,EA,4027,"This site gives data for the left channel of two. The total flows for the station are given in site ref 4427 which is the sum of 4027 and 4227 up to 1992. After 1992 the total flows are measured using an US gauge. Two rectangular concrete flood drainage channels, each 3.9m wide, 3.09m deep, separated by divide wall 1.2m high. Unstable ratings. Informal low flow controls installed 1981; data improved but use with care (esp. low flows). Closed 1984, reopened 1991 as multiple US operation. Stop boards can close one channel at low flows. All flows contained. Data should not be used alone in FEH."
28245,Maun,Haughton,Maun at Haughton,GB-GBN,468100,372800,262.6,,53.24785828571445,-0.980873135,EA-EM,EA,,The Meden and Maun join then split u/s of the gauging points. They recombine further d/s. There is a gauging site on both channels. Originally a VA station with trapezoidal flumes built in 1963. Rated by c/m. Poor record. Data cannot be used prior to 1964 as there is no rating before the flume was built.
28445,Meden,Bothamsall,Meden at Bothamsall,GB-GBN,468100,373200,262.6,,53.25145323061015,-0.980787721,EA-EM,EA,,The Meden and Maun join then split U/s of the gauging points. They recombined further D/s. There is a gauging site on both channels. Originally a VA station with trapezoidal flumes built in 1964. Rated by C/m. Poor record. Data cannot be used prior to 1964 as there is no rating before the flume was built.
28803,Ramsley Brook,Kings Newton,Ramsley Brook at Kings Newton,GB-GBN,,,64.8,124.5,,,,,,
28804,Trent,Trent Bridge,Trent at Trent Bridge,GB-GBN,458200,338400,7490,21.9,52.93984699622415,-1.135438211,EA-EM,EA,,
28805,Tributary of Endon Brook,Deep Hayes Reservoir,Tributary of Endon Brook at Deep Hayes Reservoir,GB-GBN,396100,353400,9.8,148.8,53.07781192788433,-2.059668194,EA-WM,EA,,"Dam constructed 1849, comp. releases to R.Churnet. Mar 1914 - Dec 1964 two comp. weirs: earliest d/s of comp. and overflow channels, recording flow from outlet valve and spillway. After Nov 1949 new weir sited in comp. channel below outlet valve, no measure of spill."
28806,Hillcarr Sough,Rowsley,Hillcarr Sough at Rowsley,GB-GBN,426000,363700,,,53.16978413817013,-1.612517315,,,,
28811,Trent,Beeston Weir,Trent at Beeston Weir,GB-GBN,,,8,,,,,,,
28871,Erewash,Sandiacre Right Channel,Erewash at Sandiacre Right Channel,GB-GBN,448300,336400,180.7,33.4,52.92284983722717,-1.283032044,EA-EM,EA,4227,"This site gives data for the right channel of two. The total flows for the station are given in site ref 4427 which is the sum of 4027 and 4227 up to 1992. After 1992 the total flows are measured using an US gauge. Two rectangular concrete flood drainage channels, each 3.9m wide, 3.09m deep, separated by divide wall 1.2m high. Unstable ratings. Informal low flow controls installed 1981; data improved but use with care (esp. low flows). Closed 1984, reopened 1991 as multiple US operation. Stop boards can close one channel at low flows. All flows contained.It should not be used alone in FEH."
28872,Leen,Nottingham (r.h.),Leen at Nottingham (r.h.),GB-GBN,454900,339200,118.4,28,52.94738460602688,-1.184401005,EA-EM,EA,,Located very close to 28035 (Leen at Triumph Road) in central Nottingham.
28873,Maun,Haughton,Maun at Haughton,GB-GBN,468100,372800,161,25.8,53.24785828571445,-0.980873135,EA-EM,EA,,Gauge on the Maun between diffluence and confluence with the Meden. Station closed in 1984.
29001,Waithe Beck,Brigsley,Waithe Beck at Brigsley,GB-GBN,525280,401600,108.3,15.7,53.49619080811476,-0.112927942,EA-LN,EA,029001,Broad trapezoidal flume (1.83m wide at base) with theoretical rating confirmed to 0.9 cumecs. All recorded flows have been contained within the structure.
29002,Great Eau,Claythorpe Mill,Great Eau at Claythorpe Mill,GB-GBN,541600,379310,77.4,6.6,53.291838869490356,0.12292366151763276,EA-LN,EA,029002,Simple low flow Crump profile weir 3.073m wide with flanking broad-crest sections. Total width 9.687m.
29003,Lud,Louth,Lud at Louth,GB-GBN,533700,387900,55.2,15.4,53.37105388823356,0.008105681,EA-LN,EA,029003,"Crump profile weir, 4.569m wide, at u/s end of long culvert (capacity limited to 20 cumecs - yet to be exceeded). Flows recorded 1966-1968 at sharp-crested weir at Bridge Street. Charted data started at Tathwell Nov 1968, and South Elkington Mar-Nov 1968."
29004,Ancholme,Bishopbridge,Ancholme at Bishopbridge,GB-GBN,503210,391180,54.7,3.8,53.40735306501136,-0.448890189,EA-LN,EA,029004,"Compound Crump profile weir, with central crest 2.448m wide and total width of 9.131m."
29005,Rase,Bishopbridge,Rase at Bishopbridge,GB-GBN,503210,391180,66.6,4.1,53.40735306501136,-0.448890189,EA-LN,EA,029005,Crump profile weir (crest length 3.658m). Removed from peak flows dataset in September 2020 (WINFAP Files v9).
29006,Ancholme,Ferriby Sluice,Ancholme at Ferriby Sluice,GB-GBN,497450,421050,450,3,53.67684012608041,-0.526212004,EA-LN,EA,,
29009,Ancholme,Toft Newton,Ancholme at Toft Newton,GB-GBN,503210,387470,27.2,7.7,53.37401768367232,-0.45010164,EA-LN,EA,029009,Flat V weir (3.03m wide). The station is immediately u/s of entry point of flows from Toft Newton reservoir.
30001,Witham,Claypole Mill,Witham at Claypole Mill,GB-GBN,484200,347960,297.9,16.9,53.022320419050445,-0.746162275,EA-LN,EA,030001,"An old three level weir, total width of 24.99m converted to a standard broad-crested Lea design."
30002,Barlings Eau,Langworth Bridge,Barlings Eau at Langworth Bridge,GB-GBN,506600,376600,210.1,3.5,53.27567671,-0.402819261,EA-LN,EA,030902,"Ultrasonic gauge, commissioned 09/03/1999. Originally a natural section until Nov 1965, replaced by a low flow compound Crump profile weir, which ceased operating in Sept 1978 and was replaced by a flat V weir in June 1980."
30003,Bain,Fulsby Lock,Bain at Fulsby Lock,GB-GBN,524080,360970,197.1,10.1,53.13145729361514,-0.146886518,EA-LN,EA,030003,"Broad-crested weir 4.6m wide situated in old lock; rated by model tests. Small bypass channel u/s feeds original river course and a disused model flume (wall ht=1.136m), gauged by sharp-crested weir."
30004,Lymn,Partney Mill,Lymn at Partney Mill,GB-GBN,540170,367590,61.6,14.9,53.18694061129795,0.096333753,EA-LN,EA,030004,Crump weir with 5m crest.
30005,Witham,Saltersford Total,Witham at Saltersford Total,GB-GBN,492700,333500,126.1,57.7,52.890970944535944,-0.62361122,EA-LN,EA,030029,"Compound weir with round-crested low flow weir, 1.83m wide, and broad-crested high flow portion, 8.25m wide. The Measuring Authority recorded these structures separately until 1985."
30006,Slea,Leasingham Mill,Slea at Leasingham Mill,GB-GBN,508800,348430,48.4,12.3,53.02211399252575,-0.379399399,EA-LN,EA,030006,"Rectangular thin-plate weir 1.372m wide set in old gate site, modified in 1984."
30007,S. Forty Foot Dr.,Black Sluice,S. Forty Foot Dr. at Black Sluice,GB-GBN,532610,342910,610,2.5,52.96715951,-0.026898516,EA-LN,EA,,Twin sluice gates with sea doors. Head and tail water levels and gate openings logged on magnetic tape. Calibration by c/m. Flows calculated for specific floods only until Sep 1982.
30008,Witham,Bargate Sluice,Witham at Bargate Sluice,GB-GBN,496850,369550,808,8.1,53.21419408217085,-0.551123941,EA-LN,EA,,Four sluice gates at intersection with Catchwater Drain.
30009,Witham,Fiskerton Sluice,Witham at Fiskerton Sluice,GB-GBN,509050,371250,808,6.6,53.22710870585395,-0.367924283,EA-LN,EA,,Three sluice gates and two flanking weirs.
30010,Witham,Grand Sluice Boston,Witham at Grand Sluice Boston,GB-GBN,532400,344500,2033,3.2,52.98149573,-0.029373539,EA-LN,EA,,Three guillotine sluice gates with head and tail water level recorders and log of gate openings. Flows calculated for specific floods only.
30011,Bain,Goulceby Bridge,Bain at Goulceby Bridge,GB-GBN,524590,379430,62.5,52.2,53.297184537588144,-0.132066772,EA-LN,EA,030011,Free-fall drop under bridge calibrated by c/m until Dec 1969 and standard full-range Crump profile weir (crest length 4.877m) since Aug 1971 (no records between).
30012,Stainfield Beck,Cream Poke Farm,Stainfield Beck at Cream Poke Farm,GB-GBN,512660,373930,37.4,7.7,53.250435820381554,-0.312926206,EA-LN,EA,030012,"Before 1998, compound Crump profile weir with (non-processed) crest tapping which became non-modular above about 2 cumec (stage 0.42m) leading to uncertainty in high flows. Central weir 1.225m wide, total width 5.791m. Divide piers lowered in 1986 to stop debris entrapment. Replaced by 8m wide Flat V with crest tapping."
30013,Heighington Beck,Heighington,Heighington Beck at Heighington,GB-GBN,504040,369510,21.2,11,53.212477550622985,-0.443508343,EA-LN,EA,030013,Crump profile weir 3.51m wide.
30014,Pointon Lode,Pointon,Pointon Lode at Pointon,GB-GBN,512792,331246,11.9,2.7,52.86688347159089,-0.325883575,EA-LN,EA,030014,"British Standard Crump profile weir 2.445m wide, 2.667mAOD, at centre section. Raised walls at Crump weir sides, level 3.426mAOD, with flat concrete surface between each wall and channel bank 1.53m wide."
30015,Cringle Brook,Stoke Rochford,Cringle Brook at Stoke Rochford,GB-GBN,492460,329680,50.5,76,52.856682723345024,-0.628260779,EA-LN,EA,030015,Sharp-crested weir 2.74m wide in tunnel under A1.
30016,Maud Foster Drain,Maud Foster Sluice,Maud Foster Drain at Maud Foster Sluice,GB-GBN,533520,343090,101,3.1,52.96855102363954,-0.013283413,EA-LN,EA,,Three sluice gates fitted with head and tail water level recorders. Flows calculated for specific floods only.
30017,Witham,Colsterworth,Witham at Colsterworth,GB-GBN,492880,324600,51.3,87,52.81095748634778,-0.623469026,EA-LN,EA,030017,Flat V weir 4.996m wide. Removed from peak flows dataset in September 2023 (WINFAP Files v12).
30018,Honington Beck,Honington,Honington Beck at Honington,GB-GBN,493550,343370,22.3,38.8,52.979521819892426,-0.608138601,EA-LN,EA,030018,
30025,Bain,Horncastle,Bain at Horncastle,GB-GBN,525800,369800,112.9,27,53.21038385292391,-0.117724366,EA-LN,EA,,
30033,Brant,Brant Broughton,Brant at Brant Broughton,GB-GBN,492900,354570,65.8,10,53.08028347295981,-0.614594947,EA-LN,EA,030033,"Crump profile Flat V (1:10) weir, 6m wide, set in vertical wingwalls 1.5m high. U/s and sidewall tappings for non-modular flow estimation (not used). Channel u/s formed by training banks circa 1m higher than walls."
30034,Witham / Catchwater Drain,Bargate,Witham / Catchwater Drain at Bargate,GB-GBN,496850,369550,,,53.21419408217085,-0.551123941,,,L30003,
30035,Witham,Boston Grand Sluice - Upstream,Witham at Boston Grand Sluice - Upstream,GB-GBN,532450,344550,,,52.98193258056589,-0.028608827,,,L30004,
30036,Witham,Brayford Pool,Witham at Brayford Pool,GB-GBN,497150,371350,,,53.23031407765047,-0.546085322,,,L30006,
30037,Sincil Dyke,"Monson St, Lincoln","Sincil Dyke at Monson St, Lincoln",GB-GBN,497530,370460,,,53.22224707657175,-0.540666607,,,L30026,
30038,Washland Soke Dyke,Witham Washland Sluice - Washland,Washland Soke Dyke at Witham Washland Sluice - Washland,GB-GBN,495200,363930,,,53.163989919347884,-0.577496684,,,L30037,
30039,Billinghay Skirth,Billinghay,Billinghay Skirth at Billinghay,GB-GBN,515670,354820,,,53.07808921575729,-0.274735149,,,L30045,
30040,Wainfleet Haven,Wainfleet,Wainfleet Haven at Wainfleet,GB-GBN,549510,358580,,,53.10347159391315,0.2318030930624286,,,L30090,
30041,The Lymn,Croft Lane Ps,The Lymn at Croft Lane Ps,GB-GBN,550100,360000,,,53.116060728492876,0.2412719650761926,,,L30123,
30803,Miningsley Beck,Revesby Reservoir,Miningsley Beck at Revesby Reservoir,GB-GBN,531200,363200,7.7,45,53.14978795118539,-0.039621244,EA-LN,EA,,
30811,Bain,Fulsby Lock Bypass,Bain at Fulsby Lock Bypass,GB-GBN,524100,361100,197.1,10.4,53.132620596477985,-0.146537491,EA-LN,EA,,Part of a compound site (30003). Small bypass channel u/s feeds original river course and a disused model flume.
30812,Witham,Saltersford Notch,Witham at Saltersford Notch,GB-GBN,492700,333450,126.1,57.7,52.890521607758245,-0.623625452,EA-LN,EA,,"Compound weir with round-crested low flow weir (1.83m wide) and broad-crested high flow portion (8.25m wide). Discharge computed from a single stage record to 1973, when it was discovered that a trout screen diverted flow over high flow weir. Second recorder installed, which was removed in Feb 1985 when trout screen was removed."
30813,Witham,Saltersford Main Crest,Witham at Saltersford Main Crest,GB-GBN,492700,333500,126.1,56.6,52.890970944535944,-0.62361122,EA-LN,EA,,Part of a compound site (30005). Broad-crested high flow weir (8.25m wide). Total flow is addition of low flow and high flow up to 1985. The total station 30005 was referred to as 30029 in HiFlows-UK.
31001,Eye Brook,Eye Brook Reservoir,Eye Brook at Eye Brook Reservoir,GB-GBN,485300,294100,60.1,54.6,52.538089765526614,-0.743782198,CDWC,CDWC,,Crump weir with 10.89m crest replaced broad-crested weir with central rectangular notch in 1957. Small Crump weir for compensation flows. Originally operated by Corby and District Water Co. Immediately d/s of reservoir built to supply water to Corby Steelworks.
31002,Glen,Kates Br & King St Br,Glen at Kates Br & King St Br,GB-GBN,510620,314870,341.9,6.1,52.72018234692097,-0.363666454,EA-LN,EA,031802,"Compound structure site. Kates Bridge was originally a broad-crested weir, replaced in Nov 1971 by Flat V weir, 9.7m wide, Ultrasonic gauge for high flows installed in 1999. Combined with standing-wave flume at King Street. Ultrasonic measurement closed in February 2013."
31004,Welland,Tallington Total,Welland at Tallington Total,GB-GBN,509590,307720,717.4,13.3,52.65614149675501,-0.381287182,EA-LN,EA,031804,"Compound site. Flows measured over broad-crested weir (total width 28.35m) on main River Welland/Maxey Cutand, two Crump profile weirs (both with 6.1m crest length) on West Deeping, plus flow into Tallington stream and Lolham Mill stream. Total flow is sum of three records - Lolham, West Deeping, and Tallington."
31005,Welland,Tixover,Welland at Tixover,GB-GBN,497010,299620,417,30,52.58574087152451,-0.569574062,EA-LN,EA,031005,"Rated VA station with cableway. A Crump weir at Barrowden upstream measures the low flow range up to 4.3 cumecs, with Tixover used above this."
31006,Gwash,Belmesthorpe,Gwash at Belmesthorpe,GB-GBN,503770,309720,150,24,52.67525798471091,-0.466665047,EA-LN,EA,031006,Crump profile weir (crest length 8.5m).
31007,Welland,Barrowden,Welland at Barrowden,GB-GBN,494820,299910,411.6,34.9,52.58873300548616,-0.601804734,EA-LN,EA,031007,Crump weir 3.04m wide measures flows to 4.2 cumecs. Flow record from 1996 subject to truncation when flows exceed this limit. High flows measured at Tixover (31005).
31008,East Glen,Manthorpe,East Glen at Manthorpe,GB-GBN,506790,315980,136.2,15.6,52.73092561202609,-0.419986672,EA-LN,EA,031008,Flat V weir replaced simple Crump profile weir in Mar 1973. Low flows only.
31009,West Glen,Shillingthorpe,West Glen at Shillingthorpe,GB-GBN,507350,311220,173,13.8,52.68804078358301,-0.413249676,EA-LN,EA,031009,"Simple Crump profile weir, crest 1.83m broad. Rated up to 0.49m (3.0 cumecs - flows truncated, hence not a full range station). Multi-path, cross configuration ultrasonic gauge installed to measure high flows from 2000, although truncation problem persists in recent flow record."
31010,Chater,Fosters Bridge,Chater at Fosters Bridge,GB-GBN,496070,303020,68.9,38.4,52.616463449215104,-0.582457707,EA-LN,EA,031010,"Compound Crump profile weir. Central weir 1.054m wide, total width 6.077m."
31011,West Glen,Burton Coggles,West Glen at Burton Coggles,GB-GBN,498670,326110,31.6,60.8,52.82350017069663,-0.537142352,EA-LN,EA,031011,Flat V weir replaced simple Crump profile weir in 1973.
31012,Tham,Little Bytham,Tham at Little Bytham,GB-GBN,501600,317900,24.9,35.7,52.749178317071596,-0.496222006,EA-LN,EA,,Triangular profile Flat V weir replaced prefabricated low flow weir in Apr 1986.
31013,East Glen,Irnham,East Glen at Irnham,GB-GBN,503800,327300,71.5,42.3,52.83323147665201,-0.460662502,EA-LN,EA,031013,Flat V weir replaced simple Crump profile weir in Nov 1977.
31014,Grimsthorpe Brook,Grimsthorpe Park,Grimsthorpe Brook at Grimsthorpe Park,GB-GBN,504600,320300,21,28.6,52.77017373861078,-0.451029047,EA-LN,EA,,"Simple Crump profile weir, crest 1.82m broad. Rated up to 0.304m (0.67 cumecs). Closed in 1985."
31015,Chater,Ridlington,Chater at Ridlington,GB-GBN,484800,303700,18.5,92,52.624449295544935,-0.748697929,EA-LN,EA,,"Simple Crump profile weir, crest 1.82m broad. Rated up to 0.306m (0.626 cumecs). Closed in 1985."
31016,North Brook,Empingham,North Brook at Empingham,GB-GBN,495710,308880,36.5,50.4,52.66919059670529,-0.586075982,EA-LN,EA,031016,"Simple Crump profile weir, crest 2.36m broad. Rated up to 0.584m (2.503 cumecs) but unsuitable for high flows."
31017,Stonton Brook,Welham Road Bridge,Stonton Brook at Welham Road Bridge,GB-GBN,475900,291800,42.7,66.4,52.518806117172694,-0.882868364,EA-LN,EA,,"Simple Crump profile weir, crest 1.81m broad. Rated up to 0.304m (0.653 cumecs). Closed in 1985."
31018,Langton Brook,Welham Road Bridge,Langton Brook at Welham Road Bridge,GB-GBN,475500,290800,55.1,66.2,52.50987337766247,-0.888988766,EA-LN,EA,,"Simple Crump profile weir, crest 1.83m broad. Rated up to 0.3m (0.636 cumecs). Closed in 1985."
31019,Medbourne Brook,Medbourne,Medbourne Brook at Medbourne,GB-GBN,479640,293940,27.9,65.7,52.53750755608777,-0.827250914,EA-LN,EA,031019,"Simple Crump profile weir, crest 2.82m broad. Rated up to 0.306m (0.658 cumecs)."
31020,Morcott Brook,South Luffenham,Morcott Brook at South Luffenham,GB-GBN,493900,301800,19.6,55.7,52.60587820706372,-0.614844819,EA-LN,EA,,"Simple Crump profile weir, crest 2.0m broad. Rated up to 0.3m (0.689 cumecs). Closed in 1985."
31021,Welland,Ashley,Welland at Ashley,GB-GBN,481880,291570,250.7,55.7,52.515874571090144,-0.794816226,EA-LN,EA,031021,"Crump profile weir in realigned channel beneath bridge. Weir has crest length of 6.97m. Original prebarrage and drop off weirs removed in 2013. Replaced by broad-crested weir 8.7m downstream of gauging weir, with rock prebarrage 3m further downstream. Removed from peak flows dataset in September 2020 (WINFAP Files v9)."
31022,Jordan,Market Harborough,Jordan at Market Harborough,GB-GBN,474050,286670,20.8,75.3,52.472950207515446,-0.911266263,EA-LN,EA,031022,"Simple Crump profile weir, crest 1.47m broad. Rated up to 0.354m (0.673 cumecs)."
31023,West Glen,Easton Wood,West Glen at Easton Wood,GB-GBN,496580,325840,4.4,81,52.821451825204576,-0.568227815,EA-LN,EA,031023,Flat V weir with crest length of 8.05m. Installed as part of study into recharge of Lincolnshire L'st.
31024,Holywell Brook,Holywell,Holywell Brook at Holywell,GB-GBN,502680,314730,22.3,27,52.72048756065387,-0.481218186,EA-LN,EA,031024,"Crump weir, 2.498m wide. Calibrated up to around 1.8 cumecs only."
31025,Gwash South Arm,Manton,Gwash South Arm at Manton,GB-GBN,487410,305070,24.5,83.9,52.63634874324161,-0.709789224,EA-LN,EA,031025,Flat V weir (crest length 5m) measuring inflows to Rutland Water.
31026,Egleton Brook,Egleton,Egleton Brook at Egleton,GB-GBN,487810,307250,2.5,83.9,52.65587679223262,-0.703300784,EA-LN,EA,031026,Flat V weir 2m wide measuring inflows to Rutland Water.
31027,Bourne Eau,Mays Sluice Bourne,Bourne Eau at Mays Sluice Bourne,GB-GBN,510580,319900,10.6,8,52.76538952536917,-0.362565025,EA-LN,EA,,Compound rectangular thin plate weir: spring flow monitoring site.
31028,Gwash,Church Bridge,Gwash at Church Bridge,GB-GBN,495080,308250,76.5,56.2,52.663639538052095,-0.595570887,EA-LN,EA,031028,Compound Crump profile weir. Immediately d/s of Rutland Water. Site monitors compensation flows.
31029,Welland,Low Locks Sluice Upstream,Welland at Low Locks Sluice Upstream,GB-GBN,516350,309030,,,52.66650607266388,-0.280934907,,,L31013,
31801,Fleet Haven,Fleet Haven Pumping Station,Fleet Haven at Fleet Haven Pumping Station,GB-GBN,538200,329200,24.28,,52.84258523271411,0.050454033,,,,
31804,Welland,Tallington Total,Welland at Tallington Total,GB-GBN,509500,307800,717.4,13.3,52.656878544308626,-0.382590606,EA-LN,EA,,Main gauge for this site is 31004.
31810,Glen,Kates Bridge,Glen at Kates Bridge,GB-GBN,510620,314870,341.9,6.1,52.72018234692097,-0.363666454,EA-LN,EA,,Part of a compound site (31002). Flows measured at Kates Bridge and on the Greatford Cut at King Street and summed. 9.7m wide Flat V weir at Kates Bridge replaced broad-crested weir in Nov 1971; standing-wave flume at King Street. Gauge at the point there East Glen river becomes the River Glen at the A15.
31811,Glen,King Street Bridge,Glen at King Street Bridge,GB-GBN,510880,310510,342,9.9,52.68095049521109,-0.361286911,EA-LN,EA,,Part of a compound site (31002). Standing wave flume at King Street. The flows at this station are combined with those from Kates Bridge to give the total flow.
31812,Welland,Tallington Main Weir,Welland at Tallington Main Weir,GB-GBN,509500,307800,717.4,13.1,52.656878544308626,-0.382590606,EA-LN,EA,,Part of a compound site (31004).
31813,Welland,West Deeping Mill Stream,Welland at West Deeping Mill Stream,GB-GBN,509530,307790,717.4,12.5,52.65678263171819,-0.382150597,EA-LN,EA,,Part of a compound site (31004).
31814,Welland,Lolham Mill Stream,Welland at Lolham Mill Stream,GB-GBN,509690,307720,717.4,13.4,52.656121302336445,-0.379809452,EA-LN,EA,,Part of a compound site (31004).
32001,Nene,Orton,Nene at Orton,GB-GBN,516650,297190,1634.3,3.4,52.560051051037014,-0.280673897,EA-LN,EA,,"Series of sluices, weirs and lock. High flows measured at Wansford (32010) and corrected."
