FLAG_DEF,FLAG_COLUMN,FLAG_SCHEME
SNOWD_DISTANCE_COR_FLAG_DEF,SNOWD_DISTANCE_COR_INFILL_FLAG,cosmos_infill_flag_scheme
SNOWD_DISTANCE_UNC_FLAG_DEF,SNOWD_DISTANCE_UNC_CORE_FLAG,core_flag_scheme
SNOWD_DISTANCE_UNC_FLAG_DEF,SNOWD_DISTANCE_UNC_CORRS_FLAG,cosmos_correction_flag_scheme
SNOWD_DISTANCE_UNC_FLAG_DEF,SNOWD_DISTANCE_UNC_QC_FLAG,cosmos_quality_control_flag_scheme
SNOWD_DISTANCE_UNC_FLAG_DEF,SNOWD_DISTANCE_UNC_INFILL_FLAG,cosmos_infill_flag_scheme
STP_TSOIL10_FLAG_DEF,STP_TSOIL10_CORE_FLAG,core_flag_scheme
STP_TSOIL10_FLAG_DEF,STP_TSOIL10_CORRS_FLAG,cosmos_correction_flag_scheme
STP_TSOIL10_FLAG_DEF,STP_TSOIL10_QC_FLAG,cosmos_quality_control_flag_scheme
STP_TSOIL10_FLAG_DEF,STP_TSOIL10_INFILL_FLAG,cosmos_infill_flag_scheme
STP_TSOIL2_FLAG_DEF,STP_TSOIL2_CORE_FLAG,core_flag_scheme
STP_TSOIL2_FLAG_DEF,STP_TSOIL2_CORRS_FLAG,cosmos_correction_flag_scheme
STP_TSOIL2_FLAG_DEF,STP_TSOIL2_QC_FLAG,cosmos_quality_control_flag_scheme
STP_TSOIL2_FLAG_DEF,STP_TSOIL2_INFILL_FLAG,cosmos_infill_flag_scheme
STP_TSOIL20_FLAG_DEF,STP_TSOIL20_CORE_FLAG,core_flag_scheme
STP_TSOIL20_FLAG_DEF,STP_TSOIL20_CORRS_FLAG,cosmos_correction_flag_scheme
STP_TSOIL20_FLAG_DEF,STP_TSOIL20_QC_FLAG,cosmos_quality_control_flag_scheme
STP_TSOIL20_FLAG_DEF,STP_TSOIL20_INFILL_FLAG,cosmos_infill_flag_scheme
STP_TSOIL5_FLAG_DEF,STP_TSOIL5_CORE_FLAG,core_flag_scheme
STP_TSOIL5_FLAG_DEF,STP_TSOIL5_CORRS_FLAG,cosmos_correction_flag_scheme
STP_TSOIL5_FLAG_DEF,STP_TSOIL5_QC_FLAG,cosmos_quality_control_flag_scheme
STP_TSOIL5_FLAG_DEF,STP_TSOIL5_INFILL_FLAG,cosmos_infill_flag_scheme
STP_TSOIL50_FLAG_DEF,STP_TSOIL50_CORE_FLAG,core_flag_scheme
STP_TSOIL50_FLAG_DEF,STP_TSOIL50_CORRS_FLAG,cosmos_correction_flag_scheme
STP_TSOIL50_FLAG_DEF,STP_TSOIL50_QC_FLAG,cosmos_quality_control_flag_scheme
STP_TSOIL50_FLAG_DEF,STP_TSOIL50_INFILL_FLAG,cosmos_infill_flag_scheme
SWE_CRNS_FLAG_DEF,SWE_CRNS_CORE_FLAG,core_flag_scheme
SWE_CRNS_FLAG_DEF,SWE_CRNS_CORRS_FLAG,cosmos_correction_flag_scheme
SWE_CRNS_FLAG_DEF,SWE_CRNS_QC_FLAG,cosmos_quality_control_flag_scheme
SWE_CRNS_FLAG_DEF,SWE_CRNS_INFILL_FLAG,cosmos_infill_flag_scheme
SWE_SNOWFOX_FLAG_DEF,SWE_SNOWFOX_CORE_FLAG,core_flag_scheme
SWE_SNOWFOX_FLAG_DEF,SWE_SNOWFOX_CORRS_FLAG,cosmos_correction_flag_scheme
SWE_SNOWFOX_FLAG_DEF,SWE_SNOWFOX_QC_FLAG,cosmos_quality_control_flag_scheme
SWE_SNOWFOX_FLAG_DEF,SWE_SNOWFOX_INFILL_FLAG,cosmos_infill_flag_scheme
SWIN_FLAG_DEF,SWIN_CORE_FLAG,core_flag_scheme
SWIN_FLAG_DEF,SWIN_CORRS_FLAG,cosmos_correction_flag_scheme
SWIN_FLAG_DEF,SWIN_QC_FLAG,cosmos_quality_control_flag_scheme
SWIN_FLAG_DEF,SWIN_INFILL_FLAG,cosmos_infill_flag_scheme
SWOUT_FLAG_DEF,SWOUT_CORE_FLAG,core_flag_scheme
SWOUT_FLAG_DEF,SWOUT_CORRS_FLAG,cosmos_correction_flag_scheme
SWOUT_FLAG_DEF,SWOUT_QC_FLAG,cosmos_quality_control_flag_scheme
SWOUT_FLAG_DEF,SWOUT_INFILL_FLAG,cosmos_infill_flag_scheme
TA_FLAG_DEF,TA_CORE_FLAG,core_flag_scheme
TA_FLAG_DEF,TA_CORRS_FLAG,cosmos_correction_flag_scheme
TA_FLAG_DEF,TA_QC_FLAG,cosmos_quality_control_flag_scheme
TA_FLAG_DEF,TA_INFILL_FLAG,cosmos_infill_flag_scheme
TA_MAX_FLAG_DEF,TA_MAX_CORE_FLAG,core_flag_scheme
TA_MAX_FLAG_DEF,TA_MAX_CORRS_FLAG,cosmos_correction_flag_scheme
TA_MAX_FLAG_DEF,TA_MAX_QC_FLAG,cosmos_quality_control_flag_scheme
TA_MAX_FLAG_DEF,TA_MAX_INFILL_FLAG,cosmos_infill_flag_scheme
TA_MIN_FLAG_DEF,TA_MIN_CORE_FLAG,core_flag_scheme
TA_MIN_FLAG_DEF,TA_MIN_CORRS_FLAG,cosmos_correction_flag_scheme
TA_MIN_FLAG_DEF,TA_MIN_QC_FLAG,cosmos_quality_control_flag_scheme
TA_MIN_FLAG_DEF,TA_MIN_INFILL_FLAG,cosmos_infill_flag_scheme
TAU_FLAG_DEF,TAU_CORE_FLAG,core_flag_scheme
TAU_FLAG_DEF,TAU_CORRS_FLAG,cosmos_correction_flag_scheme
TAU_FLAG_DEF,TAU_QC_FLAG,cosmos_quality_control_flag_scheme
TAU_FLAG_DEF,TAU_INFILL_FLAG,cosmos_infill_flag_scheme
TDT1_SOILEC_FLAG_DEF,TDT1_SOILEC_CORE_FLAG,core_flag_scheme
TDT1_SOILEC_FLAG_DEF,TDT1_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT1_SOILEC_FLAG_DEF,TDT1_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT1_SOILEC_FLAG_DEF,TDT1_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT1_SOILPERM_FLAG_DEF,TDT1_SOILPERM_CORE_FLAG,core_flag_scheme
TDT1_SOILPERM_FLAG_DEF,TDT1_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT1_SOILPERM_FLAG_DEF,TDT1_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT1_SOILPERM_FLAG_DEF,TDT1_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT1_TSOIL_FLAG_DEF,TDT1_TSOIL_CORE_FLAG,core_flag_scheme
TDT1_TSOIL_FLAG_DEF,TDT1_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT1_TSOIL_FLAG_DEF,TDT1_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT1_TSOIL_FLAG_DEF,TDT1_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT1_VWC_FLAG_DEF,TDT1_VWC_CORE_FLAG,core_flag_scheme
TDT1_VWC_FLAG_DEF,TDT1_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT1_VWC_FLAG_DEF,TDT1_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT1_VWC_FLAG_DEF,TDT1_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT10_SOILEC_FLAG_DEF,TDT10_SOILEC_CORE_FLAG,core_flag_scheme
TDT10_SOILEC_FLAG_DEF,TDT10_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT10_SOILEC_FLAG_DEF,TDT10_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT10_SOILEC_FLAG_DEF,TDT10_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT10_SOILPERM_FLAG_DEF,TDT10_SOILPERM_CORE_FLAG,core_flag_scheme
TDT10_SOILPERM_FLAG_DEF,TDT10_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT10_SOILPERM_FLAG_DEF,TDT10_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT10_SOILPERM_FLAG_DEF,TDT10_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT10_TSOIL_FLAG_DEF,TDT10_TSOIL_CORE_FLAG,core_flag_scheme
TDT10_TSOIL_FLAG_DEF,TDT10_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT10_TSOIL_FLAG_DEF,TDT10_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT10_TSOIL_FLAG_DEF,TDT10_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT10_VWC_FLAG_DEF,TDT10_VWC_CORE_FLAG,core_flag_scheme
TDT10_VWC_FLAG_DEF,TDT10_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT10_VWC_FLAG_DEF,TDT10_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT10_VWC_FLAG_DEF,TDT10_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT2_SOILEC_FLAG_DEF,TDT2_SOILEC_CORE_FLAG,core_flag_scheme
TDT2_SOILEC_FLAG_DEF,TDT2_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT2_SOILEC_FLAG_DEF,TDT2_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT2_SOILEC_FLAG_DEF,TDT2_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT2_SOILPERM_FLAG_DEF,TDT2_SOILPERM_CORE_FLAG,core_flag_scheme
TDT2_SOILPERM_FLAG_DEF,TDT2_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT2_SOILPERM_FLAG_DEF,TDT2_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT2_SOILPERM_FLAG_DEF,TDT2_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT2_TSOIL_FLAG_DEF,TDT2_TSOIL_CORE_FLAG,core_flag_scheme
TDT2_TSOIL_FLAG_DEF,TDT2_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT2_TSOIL_FLAG_DEF,TDT2_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT2_TSOIL_FLAG_DEF,TDT2_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT2_VWC_FLAG_DEF,TDT2_VWC_CORE_FLAG,core_flag_scheme
TDT2_VWC_FLAG_DEF,TDT2_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT2_VWC_FLAG_DEF,TDT2_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT2_VWC_FLAG_DEF,TDT2_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT3_SOILEC_FLAG_DEF,TDT3_SOILEC_CORE_FLAG,core_flag_scheme
TDT3_SOILEC_FLAG_DEF,TDT3_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT3_SOILEC_FLAG_DEF,TDT3_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT3_SOILEC_FLAG_DEF,TDT3_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT3_SOILPERM_FLAG_DEF,TDT3_SOILPERM_CORE_FLAG,core_flag_scheme
TDT3_SOILPERM_FLAG_DEF,TDT3_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT3_SOILPERM_FLAG_DEF,TDT3_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT3_SOILPERM_FLAG_DEF,TDT3_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT3_TSOIL_FLAG_DEF,TDT3_TSOIL_CORE_FLAG,core_flag_scheme
TDT3_TSOIL_FLAG_DEF,TDT3_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT3_TSOIL_FLAG_DEF,TDT3_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT3_TSOIL_FLAG_DEF,TDT3_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT3_VWC_FLAG_DEF,TDT3_VWC_CORE_FLAG,core_flag_scheme
TDT3_VWC_FLAG_DEF,TDT3_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT3_VWC_FLAG_DEF,TDT3_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT3_VWC_FLAG_DEF,TDT3_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT4_SOILEC_FLAG_DEF,TDT4_SOILEC_CORE_FLAG,core_flag_scheme
TDT4_SOILEC_FLAG_DEF,TDT4_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT4_SOILEC_FLAG_DEF,TDT4_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT4_SOILEC_FLAG_DEF,TDT4_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT4_SOILPERM_FLAG_DEF,TDT4_SOILPERM_CORE_FLAG,core_flag_scheme
TDT4_SOILPERM_FLAG_DEF,TDT4_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT4_SOILPERM_FLAG_DEF,TDT4_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT4_SOILPERM_FLAG_DEF,TDT4_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT4_TSOIL_FLAG_DEF,TDT4_TSOIL_CORE_FLAG,core_flag_scheme
TDT4_TSOIL_FLAG_DEF,TDT4_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT4_TSOIL_FLAG_DEF,TDT4_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT4_TSOIL_FLAG_DEF,TDT4_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT4_VWC_FLAG_DEF,TDT4_VWC_CORE_FLAG,core_flag_scheme
TDT4_VWC_FLAG_DEF,TDT4_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT4_VWC_FLAG_DEF,TDT4_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT4_VWC_FLAG_DEF,TDT4_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT5_SOILEC_FLAG_DEF,TDT5_SOILEC_CORE_FLAG,core_flag_scheme
TDT5_SOILEC_FLAG_DEF,TDT5_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT5_SOILEC_FLAG_DEF,TDT5_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT5_SOILEC_FLAG_DEF,TDT5_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT5_SOILPERM_FLAG_DEF,TDT5_SOILPERM_CORE_FLAG,core_flag_scheme
TDT5_SOILPERM_FLAG_DEF,TDT5_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT5_SOILPERM_FLAG_DEF,TDT5_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT5_SOILPERM_FLAG_DEF,TDT5_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT5_TSOIL_FLAG_DEF,TDT5_TSOIL_CORE_FLAG,core_flag_scheme
TDT5_TSOIL_FLAG_DEF,TDT5_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT5_TSOIL_FLAG_DEF,TDT5_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT5_TSOIL_FLAG_DEF,TDT5_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT5_VWC_FLAG_DEF,TDT5_VWC_CORE_FLAG,core_flag_scheme
TDT5_VWC_FLAG_DEF,TDT5_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT5_VWC_FLAG_DEF,TDT5_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT5_VWC_FLAG_DEF,TDT5_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT6_SOILEC_FLAG_DEF,TDT6_SOILEC_CORE_FLAG,core_flag_scheme
TDT6_SOILEC_FLAG_DEF,TDT6_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT6_SOILEC_FLAG_DEF,TDT6_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT6_SOILEC_FLAG_DEF,TDT6_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT6_SOILPERM_FLAG_DEF,TDT6_SOILPERM_CORE_FLAG,core_flag_scheme
TDT6_SOILPERM_FLAG_DEF,TDT6_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT6_SOILPERM_FLAG_DEF,TDT6_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT6_SOILPERM_FLAG_DEF,TDT6_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT6_TSOIL_FLAG_DEF,TDT6_TSOIL_CORE_FLAG,core_flag_scheme
TDT6_TSOIL_FLAG_DEF,TDT6_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT6_TSOIL_FLAG_DEF,TDT6_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT6_TSOIL_FLAG_DEF,TDT6_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT6_VWC_FLAG_DEF,TDT6_VWC_CORE_FLAG,core_flag_scheme
TDT6_VWC_FLAG_DEF,TDT6_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT6_VWC_FLAG_DEF,TDT6_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT6_VWC_FLAG_DEF,TDT6_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT7_SOILEC_FLAG_DEF,TDT7_SOILEC_CORE_FLAG,core_flag_scheme
TDT7_SOILEC_FLAG_DEF,TDT7_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT7_SOILEC_FLAG_DEF,TDT7_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT7_SOILEC_FLAG_DEF,TDT7_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT7_SOILPERM_FLAG_DEF,TDT7_SOILPERM_CORE_FLAG,core_flag_scheme
TDT7_SOILPERM_FLAG_DEF,TDT7_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT7_SOILPERM_FLAG_DEF,TDT7_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT7_SOILPERM_FLAG_DEF,TDT7_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT7_TSOIL_FLAG_DEF,TDT7_TSOIL_CORE_FLAG,core_flag_scheme
TDT7_TSOIL_FLAG_DEF,TDT7_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT7_TSOIL_FLAG_DEF,TDT7_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT7_TSOIL_FLAG_DEF,TDT7_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT7_VWC_FLAG_DEF,TDT7_VWC_CORE_FLAG,core_flag_scheme
TDT7_VWC_FLAG_DEF,TDT7_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT7_VWC_FLAG_DEF,TDT7_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT7_VWC_FLAG_DEF,TDT7_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT8_SOILEC_FLAG_DEF,TDT8_SOILEC_CORE_FLAG,core_flag_scheme
TDT8_SOILEC_FLAG_DEF,TDT8_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT8_SOILEC_FLAG_DEF,TDT8_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT8_SOILEC_FLAG_DEF,TDT8_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT8_SOILPERM_FLAG_DEF,TDT8_SOILPERM_CORE_FLAG,core_flag_scheme
TDT8_SOILPERM_FLAG_DEF,TDT8_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT8_SOILPERM_FLAG_DEF,TDT8_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT8_SOILPERM_FLAG_DEF,TDT8_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT8_TSOIL_FLAG_DEF,TDT8_TSOIL_CORE_FLAG,core_flag_scheme
TDT8_TSOIL_FLAG_DEF,TDT8_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT8_TSOIL_FLAG_DEF,TDT8_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT8_TSOIL_FLAG_DEF,TDT8_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT8_VWC_FLAG_DEF,TDT8_VWC_CORE_FLAG,core_flag_scheme
TDT8_VWC_FLAG_DEF,TDT8_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT8_VWC_FLAG_DEF,TDT8_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT8_VWC_FLAG_DEF,TDT8_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT9_SOILEC_FLAG_DEF,TDT9_SOILEC_CORE_FLAG,core_flag_scheme
TDT9_SOILEC_FLAG_DEF,TDT9_SOILEC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT9_SOILEC_FLAG_DEF,TDT9_SOILEC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT9_SOILEC_FLAG_DEF,TDT9_SOILEC_INFILL_FLAG,cosmos_infill_flag_scheme
TDT9_SOILPERM_FLAG_DEF,TDT9_SOILPERM_CORE_FLAG,core_flag_scheme
TDT9_SOILPERM_FLAG_DEF,TDT9_SOILPERM_CORRS_FLAG,cosmos_correction_flag_scheme
TDT9_SOILPERM_FLAG_DEF,TDT9_SOILPERM_QC_FLAG,cosmos_quality_control_flag_scheme
TDT9_SOILPERM_FLAG_DEF,TDT9_SOILPERM_INFILL_FLAG,cosmos_infill_flag_scheme
TDT9_TSOIL_FLAG_DEF,TDT9_TSOIL_CORE_FLAG,core_flag_scheme
TDT9_TSOIL_FLAG_DEF,TDT9_TSOIL_CORRS_FLAG,cosmos_correction_flag_scheme
TDT9_TSOIL_FLAG_DEF,TDT9_TSOIL_QC_FLAG,cosmos_quality_control_flag_scheme
TDT9_TSOIL_FLAG_DEF,TDT9_TSOIL_INFILL_FLAG,cosmos_infill_flag_scheme
TDT9_VWC_FLAG_DEF,TDT9_VWC_CORE_FLAG,core_flag_scheme
TDT9_VWC_FLAG_DEF,TDT9_VWC_CORRS_FLAG,cosmos_correction_flag_scheme
TDT9_VWC_FLAG_DEF,TDT9_VWC_QC_FLAG,cosmos_quality_control_flag_scheme
TDT9_VWC_FLAG_DEF,TDT9_VWC_INFILL_FLAG,cosmos_infill_flag_scheme
TNR01C_FLAG_DEF,TNR01C_CORE_FLAG,core_flag_scheme
TNR01C_FLAG_DEF,TNR01C_CORRS_FLAG,cosmos_correction_flag_scheme
TNR01C_FLAG_DEF,TNR01C_QC_FLAG,cosmos_quality_control_flag_scheme
TNR01C_FLAG_DEF,TNR01C_INFILL_FLAG,cosmos_infill_flag_scheme
TS_FLAG_DEF,TS_CORE_FLAG,core_flag_scheme
TS_FLAG_DEF,TS_CORRS_FLAG,cosmos_correction_flag_scheme
TS_FLAG_DEF,TS_QC_FLAG,cosmos_quality_control_flag_scheme
TS_FLAG_DEF,TS_INFILL_FLAG,cosmos_infill_flag_scheme
U_STAR_FLAG_DEF,U_STAR_CORE_FLAG,core_flag_scheme
U_STAR_FLAG_DEF,U_STAR_CORRS_FLAG,cosmos_correction_flag_scheme
U_STAR_FLAG_DEF,U_STAR_QC_FLAG,cosmos_quality_control_flag_scheme
U_STAR_FLAG_DEF,U_STAR_INFILL_FLAG,cosmos_infill_flag_scheme
UX_FLAG_DEF,UX_CORE_FLAG,core_flag_scheme
UX_FLAG_DEF,UX_CORRS_FLAG,cosmos_correction_flag_scheme
UX_FLAG_DEF,UX_QC_FLAG,cosmos_quality_control_flag_scheme
UX_FLAG_DEF,UX_INFILL_FLAG,cosmos_infill_flag_scheme
UY_FLAG_DEF,UY_CORE_FLAG,core_flag_scheme
UY_FLAG_DEF,UY_CORRS_FLAG,cosmos_correction_flag_scheme
UY_FLAG_DEF,UY_QC_FLAG,cosmos_quality_control_flag_scheme
UY_FLAG_DEF,UY_INFILL_FLAG,cosmos_infill_flag_scheme
UZ_FLAG_DEF,UZ_CORE_FLAG,core_flag_scheme
UZ_FLAG_DEF,UZ_CORRS_FLAG,cosmos_correction_flag_scheme
UZ_FLAG_DEF,UZ_QC_FLAG,cosmos_quality_control_flag_scheme
UZ_FLAG_DEF,UZ_INFILL_FLAG,cosmos_infill_flag_scheme
WD_FLAG_DEF,WD_CORE_FLAG,core_flag_scheme
WD_FLAG_DEF,WD_CORRS_FLAG,cosmos_correction_flag_scheme
WD_FLAG_DEF,WD_QC_FLAG,cosmos_quality_control_flag_scheme
WD_FLAG_DEF,WD_INFILL_FLAG,cosmos_infill_flag_scheme
WS_FLAG_DEF,WS_CORE_FLAG,core_flag_scheme
WS_FLAG_DEF,WS_CORRS_FLAG,cosmos_correction_flag_scheme
WS_FLAG_DEF,WS_QC_FLAG,cosmos_quality_control_flag_scheme
WS_FLAG_DEF,WS_INFILL_FLAG,cosmos_infill_flag_scheme
WS_RES_FLAG_DEF,WS_RES_CORE_FLAG,core_flag_scheme
WS_RES_FLAG_DEF,WS_RES_CORRS_FLAG,cosmos_correction_flag_scheme
WS_RES_FLAG_DEF,WS_RES_QC_FLAG,cosmos_quality_control_flag_scheme
WS_RES_FLAG_DEF,WS_RES_INFILL_FLAG,cosmos_infill_flag_scheme
